Hit_Id;Event_Number;Ini_E[MeV];Ini_Theta;Ini_Phi;Number_of_hits;Plane_h;X_h[cm];Y_h[cm];Z_h[cm];Time_h[ns]
597;4041.0;133.0;0.0;0.0;4.0;3.0;6.3;6.05;96.9;431.843
598;4041.0;133.0;0.0;0.0;4.0;4.0;-6.3;18.15;13.2;808.227
599;4042.0;133.0;0.0;0.0;6.0;1.0;6.3;6.05;187.3;118.967
600;4042.0;133.0;0.0;0.0;6.0;2.0;6.3;-6.05;134.8;291.017
601;4042.0;133.0;0.0;0.0;6.0;4.0;6.3;-6.05;13.2;727.295
602;4042.0;133.0;0.0;0.0;6.0;3.0;-6.3;6.05;96.9;441.913
603;4042.0;133.0;0.0;0.0;6.0;4.0;-18.9;-6.05;13.2;836.244
604;4042.0;133.0;0.0;0.0;6.0;4.0;-18.9;-18.15;13.2;86.891
605;4043.0;133.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;114.247
606;4043.0;133.0;0.0;0.0;4.0;2.0;6.3;6.05;134.8;292.679
607;4043.0;133.0;0.0;0.0;4.0;3.0;6.3;6.05;96.9;424.289
608;4043.0;133.0;0.0;0.0;4.0;4.0;-6.3;6.05;13.2;728.953
609;4044.0;133.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;115.067
610;4044.0;133.0;0.0;0.0;4.0;2.0;6.3;6.05;134.8;285.008
611;4044.0;133.0;0.0;0.0;4.0;3.0;6.3;6.05;96.9;406.166
612;4044.0;133.0;0.0;0.0;4.0;4.0;6.3;6.05;13.2;713.041
613;4045.0;133.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;111.137
614;4045.0;133.0;0.0;0.0;3.0;3.0;6.3;6.05;96.9;448.441
615;4045.0;133.0;0.0;0.0;3.0;4.0;31.5;6.05;13.2;885.318
616;4046.0;133.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;107.098
617;4046.0;133.0;0.0;0.0;4.0;2.0;6.3;6.05;134.8;306.355
618;4046.0;133.0;0.0;0.0;4.0;3.0;6.3;6.05;96.9;453.957
619;4046.0;133.0;0.0;0.0;4.0;4.0;18.9;18.15;13.2;820.442
620;4047.0;133.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;115.924
621;4047.0;133.0;0.0;0.0;4.0;2.0;-6.3;-6.05;134.8;291.476
622;4047.0;133.0;0.0;0.0;4.0;3.0;-6.3;-6.05;96.9;456.242
623;4047.0;133.0;0.0;0.0;4.0;4.0;-18.9;-6.05;13.2;805.074
624;4048.0;133.0;0.0;0.0;5.0;1.0;6.3;6.05;187.3;109.544
625;4048.0;133.0;0.0;0.0;5.0;2.0;6.3;6.05;134.8;308.657
626;4048.0;133.0;0.0;0.0;5.0;3.0;6.3;6.05;96.9;454.022
627;4048.0;133.0;0.0;0.0;5.0;4.0;31.5;6.05;13.2;851.469
628;4048.0;133.0;0.0;0.0;5.0;4.0;6.3;6.05;13.2;724.046
629;4049.0;133.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;118.345
630;4049.0;133.0;0.0;0.0;4.0;2.0;6.3;6.05;134.8;289.528
631;4049.0;133.0;0.0;0.0;4.0;3.0;6.3;-6.05;96.9;432.594
632;4049.0;133.0;0.0;0.0;4.0;4.0;18.9;-6.05;13.2;798.975
633;4050.0;133.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;111.037
634;4050.0;133.0;0.0;0.0;4.0;2.0;-6.3;-6.05;134.8;292.285
635;4050.0;133.0;0.0;0.0;4.0;3.0;-6.3;-6.05;96.9;411.647
636;4050.0;133.0;0.0;0.0;4.0;4.0;-6.3;-6.05;13.2;700.721
637;4051.0;133.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;112.636
638;4051.0;133.0;0.0;0.0;4.0;2.0;6.3;6.05;134.8;292.042
639;4051.0;133.0;0.0;0.0;4.0;3.0;6.3;6.05;96.9;426.328
640;4051.0;133.0;0.0;0.0;4.0;4.0;6.3;6.05;13.2;722.089
641;4052.0;133.0;0.0;0.0;2.0;1.0;6.3;6.05;187.3;111.407
642;4052.0;133.0;0.0;0.0;2.0;3.0;-6.3;-6.05;96.9;425.692
643;4053.0;133.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;116.411
644;4053.0;133.0;0.0;0.0;3.0;3.0;6.3;6.05;96.9;426.506
645;4053.0;133.0;0.0;0.0;3.0;4.0;6.3;6.05;13.2;700.991
646;4054.0;133.0;0.0;0.0;6.0;1.0;6.3;6.05;187.3;122.621
647;4054.0;133.0;0.0;0.0;6.0;3.0;-6.3;-6.05;96.9;469.466
648;4054.0;133.0;0.0;0.0;6.0;4.0;-18.9;-18.15;13.2;858.936
649;4054.0;133.0;0.0;0.0;6.0;3.0;6.3;-30.25;96.9;595.765
650;4054.0;133.0;0.0;0.0;6.0;3.0;-6.3;6.05;96.9;420.364
651;4054.0;133.0;0.0;0.0;6.0;4.0;-6.3;18.15;13.2;77.905
652;4055.0;133.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;117.089
653;4055.0;133.0;0.0;0.0;3.0;3.0;6.3;-6.05;96.9;430.878
654;4055.0;133.0;0.0;0.0;3.0;4.0;18.9;-30.25;13.2;872.611
655;4056.0;133.0;0.0;0.0;2.0;1.0;6.3;6.05;187.3;110.626
656;4056.0;133.0;0.0;0.0;2.0;4.0;-6.3;6.05;13.2;710.092
657;4057.0;133.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;108.875
658;4057.0;133.0;0.0;0.0;3.0;3.0;-6.3;6.05;96.9;428.868
659;4057.0;133.0;0.0;0.0;3.0;4.0;-6.3;-6.05;13.2;740.741
660;4058.0;133.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;113.108
661;4058.0;133.0;0.0;0.0;3.0;3.0;6.3;6.05;96.9;441.489
662;4058.0;133.0;0.0;0.0;3.0;4.0;6.3;-6.05;13.2;755.869
663;4059.0;133.0;0.0;0.0;5.0;1.0;6.3;6.05;187.3;116.455
664;4059.0;133.0;0.0;0.0;5.0;2.0;6.3;6.05;134.8;292.008
665;4059.0;133.0;0.0;0.0;5.0;3.0;6.3;6.05;96.9;419.735
666;4059.0;133.0;0.0;0.0;5.0;4.0;6.3;6.05;13.2;71.146
667;4059.0;133.0;0.0;0.0;5.0;4.0;18.9;-6.05;13.2;833.394
668;4060.0;133.0;0.0;0.0;2.0;1.0;6.3;6.05;187.3;111.239
669;4060.0;133.0;0.0;0.0;2.0;3.0;-6.3;6.05;96.9;456.699
670;4061.0;133.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;119.258
671;4061.0;133.0;0.0;0.0;3.0;2.0;6.3;-6.05;134.8;2.92
672;4061.0;133.0;0.0;0.0;3.0;4.0;-6.3;6.05;13.2;717.488
673;4062.0;133.0;0.0;0.0;2.0;1.0;6.3;6.05;187.3;115.362
674;4062.0;133.0;0.0;0.0;2.0;4.0;6.3;-6.05;13.2;712.287
675;4063.0;133.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;108.322
676;4063.0;133.0;0.0;0.0;4.0;2.0;6.3;6.05;134.8;313.096
677;4063.0;133.0;0.0;0.0;4.0;3.0;6.3;6.05;96.9;4.316
678;4063.0;133.0;0.0;0.0;4.0;4.0;-6.3;-30.25;13.2;860.167
679;4064.0;133.0;0.0;0.0;2.0;1.0;6.3;6.05;187.3;11.425
680;4064.0;133.0;0.0;0.0;2.0;4.0;-6.3;-18.15;13.2;779.963
681;4065.0;133.0;0.0;0.0;5.0;1.0;6.3;6.05;187.3;114.501
682;4065.0;133.0;0.0;0.0;5.0;2.0;-6.3;-6.05;134.8;303.788
683;4065.0;133.0;0.0;0.0;5.0;3.0;-6.3;6.05;96.9;467.987
684;4065.0;133.0;0.0;0.0;5.0;4.0;-18.9;6.05;13.2;782.337
685;4065.0;133.0;0.0;0.0;5.0;4.0;6.3;-30.25;13.2;864.924
686;4066.0;133.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;119.922
687;4066.0;133.0;0.0;0.0;4.0;2.0;6.3;6.05;134.8;292.219
688;4066.0;133.0;0.0;0.0;4.0;3.0;6.3;6.05;96.9;424.205
689;4066.0;133.0;0.0;0.0;4.0;4.0;6.3;-6.05;13.2;695.321
690;4067.0;133.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;115.736
691;4067.0;133.0;0.0;0.0;4.0;2.0;-6.3;6.05;134.8;294.663
692;4067.0;133.0;0.0;0.0;4.0;3.0;-6.3;6.05;96.9;427.998
693;4067.0;133.0;0.0;0.0;4.0;4.0;-6.3;6.05;13.2;714.248
694;4068.0;133.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;11.012
695;4068.0;133.0;0.0;0.0;3.0;2.0;6.3;6.05;134.8;294.795
696;4068.0;133.0;0.0;0.0;3.0;3.0;6.3;6.05;96.9;435.511
697;4069.0;133.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;108.311
698;4069.0;133.0;0.0;0.0;4.0;2.0;6.3;6.05;134.8;305.742
699;4069.0;133.0;0.0;0.0;4.0;3.0;6.3;6.05;96.9;441.168
700;4069.0;133.0;0.0;0.0;4.0;4.0;6.3;6.05;13.2;732.314
701;4070.0;133.0;0.0;0.0;2.0;1.0;6.3;6.05;187.3;114.625
702;4070.0;133.0;0.0;0.0;2.0;4.0;6.3;6.05;13.2;693.786
703;4071.0;133.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;113.244
704;4071.0;133.0;0.0;0.0;4.0;2.0;6.3;6.05;134.8;290.523
705;4071.0;133.0;0.0;0.0;4.0;3.0;6.3;6.05;96.9;435.416
706;4071.0;133.0;0.0;0.0;4.0;4.0;-6.3;6.05;13.2;735.418
707;4072.0;133.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;112.202
708;4072.0;133.0;0.0;0.0;4.0;2.0;6.3;-6.05;134.8;293.443
709;4072.0;133.0;0.0;0.0;4.0;3.0;6.3;-6.05;96.9;429.591
710;4072.0;133.0;0.0;0.0;4.0;2.0;6.3;6.05;134.8;285.608
711;4073.0;133.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;107.694
712;4073.0;133.0;0.0;0.0;3.0;2.0;6.3;6.05;134.8;29.693
713;4073.0;133.0;0.0;0.0;3.0;4.0;-6.3;-18.15;13.2;796.477
714;4074.0;133.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;11.084
715;4074.0;133.0;0.0;0.0;3.0;2.0;-6.3;6.05;134.8;288.136
716;4074.0;133.0;0.0;0.0;3.0;4.0;6.3;6.05;13.2;722.052
717;4075.0;133.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;117.075
718;4075.0;133.0;0.0;0.0;4.0;2.0;6.3;-6.05;134.8;297.649
719;4075.0;133.0;0.0;0.0;4.0;3.0;6.3;-6.05;96.9;428.815
720;4075.0;133.0;0.0;0.0;4.0;4.0;18.9;-6.05;13.2;797.994
721;4076.0;133.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;116.749
722;4076.0;133.0;0.0;0.0;3.0;3.0;6.3;-6.05;96.9;46.304
723;4076.0;133.0;0.0;0.0;3.0;4.0;31.5;6.05;13.2;897.498
724;4077.0;133.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;109.825
725;4077.0;133.0;0.0;0.0;4.0;2.0;6.3;6.05;134.8;300.839
726;4077.0;133.0;0.0;0.0;4.0;3.0;6.3;-6.05;96.9;428.677
727;4077.0;133.0;0.0;0.0;4.0;4.0;6.3;-6.05;13.2;729.778
728;4078.0;133.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;112.412
729;4078.0;133.0;0.0;0.0;4.0;2.0;-6.3;6.05;134.8;291.575
730;4078.0;133.0;0.0;0.0;4.0;3.0;-6.3;6.05;96.9;438.117
731;4078.0;133.0;0.0;0.0;4.0;4.0;-18.9;-6.05;13.2;769.694
732;4079.0;133.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;114.432
733;4079.0;133.0;0.0;0.0;4.0;2.0;6.3;6.05;134.8;306.526
734;4079.0;133.0;0.0;0.0;4.0;3.0;18.9;6.05;96.9;487.903
735;4079.0;133.0;0.0;0.0;4.0;4.0;18.9;6.05;13.2;825.468
736;4080.0;133.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;112.805
737;4080.0;133.0;0.0;0.0;3.0;3.0;-6.3;-6.05;96.9;458.002
738;4080.0;133.0;0.0;0.0;3.0;4.0;-6.3;-18.15;13.2;788.391
739;4081.0;133.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;109.935
740;4081.0;133.0;0.0;0.0;3.0;2.0;6.3;6.05;134.8;298.161
741;4081.0;133.0;0.0;0.0;3.0;3.0;6.3;6.05;96.9;427.667
742;4082.0;133.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;112.732
743;4082.0;133.0;0.0;0.0;3.0;2.0;-18.9;6.05;134.8;379.972
744;4082.0;133.0;0.0;0.0;3.0;3.0;-31.5;6.05;96.9;589.566
745;4083.0;133.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;114.202
746;4083.0;133.0;0.0;0.0;4.0;2.0;-6.3;-6.05;134.8;292.797
747;4083.0;133.0;0.0;0.0;4.0;3.0;-6.3;-6.05;96.9;454.632
748;4083.0;133.0;0.0;0.0;4.0;4.0;-18.9;-6.05;13.2;757.213
749;4084.0;133.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;113.084
750;4084.0;133.0;0.0;0.0;4.0;2.0;6.3;6.05;134.8;29.148
751;4084.0;133.0;0.0;0.0;4.0;3.0;6.3;6.05;96.9;428.755
752;4084.0;133.0;0.0;0.0;4.0;4.0;6.3;6.05;13.2;745.187
753;4085.0;133.0;0.0;0.0;2.0;1.0;6.3;6.05;187.3;115.209
754;4085.0;133.0;0.0;0.0;2.0;4.0;-6.3;6.05;13.2;750.024
755;4086.0;133.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;112.321
756;4086.0;133.0;0.0;0.0;4.0;2.0;6.3;6.05;134.8;289.108
757;4086.0;133.0;0.0;0.0;4.0;3.0;6.3;6.05;96.9;427.469
758;4086.0;133.0;0.0;0.0;4.0;4.0;-6.3;6.05;13.2;719.794
759;4087.0;133.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;111.639
760;4087.0;133.0;0.0;0.0;4.0;2.0;6.3;-6.05;134.8;302.825
761;4087.0;133.0;0.0;0.0;4.0;3.0;-6.3;-6.05;96.9;435.682
762;4087.0;133.0;0.0;0.0;4.0;4.0;-18.9;-6.05;13.2;775.143
763;4088.0;133.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;113.143
764;4088.0;133.0;0.0;0.0;3.0;2.0;-6.3;6.05;134.8;284.851
765;4088.0;133.0;0.0;0.0;3.0;3.0;6.3;-6.05;96.9;450.598
766;4089.0;133.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;117.443
767;4089.0;133.0;0.0;0.0;3.0;3.0;6.3;18.15;96.9;517.549
768;4089.0;133.0;0.0;0.0;3.0;4.0;6.3;42.35;13.2;940.184
769;4090.0;133.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;107.792
770;4090.0;133.0;0.0;0.0;3.0;3.0;6.3;-6.05;96.9;433.543
771;4090.0;133.0;0.0;0.0;3.0;4.0;18.9;6.05;13.2;810.745
772;4091.0;133.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;113.196
773;4091.0;133.0;0.0;0.0;3.0;3.0;6.3;-18.15;96.9;503.121
774;4091.0;133.0;0.0;0.0;3.0;4.0;18.9;-42.35;13.2;966.963
775;4092.0;133.0;0.0;0.0;5.0;1.0;6.3;6.05;187.3;110.224
776;4092.0;133.0;0.0;0.0;5.0;2.0;6.3;6.05;134.8;304.278
777;4092.0;133.0;0.0;0.0;5.0;3.0;6.3;6.05;96.9;448.057
778;4092.0;133.0;0.0;0.0;5.0;4.0;6.3;18.15;13.2;779.994
779;4092.0;133.0;0.0;0.0;5.0;3.0;-6.3;18.15;96.9;51.676
780;4093.0;133.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;114.236
781;4093.0;133.0;0.0;0.0;3.0;3.0;6.3;-6.05;96.9;451.137
782;4093.0;133.0;0.0;0.0;3.0;4.0;18.9;-18.15;13.2;825.546
783;4094.0;133.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;11.473
784;4094.0;133.0;0.0;0.0;3.0;2.0;6.3;6.05;134.8;302.059
785;4094.0;133.0;0.0;0.0;3.0;3.0;6.3;6.05;96.9;438.476
786;4095.0;133.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;115.918
787;4095.0;133.0;0.0;0.0;4.0;2.0;-6.3;6.05;134.8;29.039
788;4095.0;133.0;0.0;0.0;4.0;3.0;-6.3;6.05;96.9;419.854
789;4095.0;133.0;0.0;0.0;4.0;4.0;-6.3;6.05;13.2;740.107
790;4096.0;133.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;111.053
791;4096.0;133.0;0.0;0.0;4.0;2.0;6.3;6.05;134.8;302.089
792;4096.0;133.0;0.0;0.0;4.0;3.0;-6.3;6.05;96.9;44.121
793;4096.0;133.0;0.0;0.0;4.0;4.0;6.3;6.05;13.2;760.381
794;4097.0;133.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;113.972
795;4097.0;133.0;0.0;0.0;3.0;2.0;-6.3;-6.05;134.8;327.544
796;4097.0;133.0;0.0;0.0;3.0;3.0;-18.9;-6.05;96.9;496.519
797;4098.0;133.0;0.0;0.0;5.0;1.0;6.3;6.05;187.3;0.991923
798;4098.0;133.0;0.0;0.0;5.0;2.0;-6.3;6.05;134.8;296.834
799;4098.0;133.0;0.0;0.0;5.0;3.0;-6.3;6.05;96.9;427.889
800;4098.0;133.0;0.0;0.0;5.0;4.0;-6.3;6.05;13.2;731.548
801;4098.0;133.0;0.0;0.0;5.0;2.0;-6.3;-18.15;134.8;368.804
802;4099.0;133.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;114.946
803;4099.0;133.0;0.0;0.0;4.0;2.0;6.3;6.05;134.8;30.243
804;4099.0;133.0;0.0;0.0;4.0;3.0;6.3;6.05;96.9;454.804
805;4099.0;133.0;0.0;0.0;4.0;4.0;6.3;6.05;13.2;75.129
806;4100.0;133.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;108.067
807;4100.0;133.0;0.0;0.0;4.0;2.0;-6.3;-6.05;134.8;304.794
808;4100.0;133.0;0.0;0.0;4.0;3.0;-6.3;-6.05;96.9;439.277
809;4100.0;133.0;0.0;0.0;4.0;4.0;-6.3;-6.05;13.2;737.725
810;5001.0;178.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;11.942
811;5001.0;178.0;0.0;0.0;3.0;2.0;6.3;6.05;134.8;283.014
812;5001.0;178.0;0.0;0.0;3.0;4.0;-6.3;6.05;13.2;695.892
813;5002.0;178.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;10.677
814;5002.0;178.0;0.0;0.0;4.0;2.0;6.3;6.05;134.8;289.134
815;5002.0;178.0;0.0;0.0;4.0;3.0;6.3;6.05;96.9;428.646
816;5002.0;178.0;0.0;0.0;4.0;4.0;6.3;-6.05;13.2;728.426
817;5003.0;178.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;10.783
818;5003.0;178.0;0.0;0.0;4.0;2.0;6.3;6.05;134.8;285.574
819;5003.0;178.0;0.0;0.0;4.0;3.0;6.3;6.05;96.9;42.308
820;5003.0;178.0;0.0;0.0;4.0;4.0;6.3;6.05;13.2;732.323
821;5004.0;178.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;114.971
822;5004.0;178.0;0.0;0.0;3.0;3.0;-6.3;6.05;96.9;409.885
823;5004.0;178.0;0.0;0.0;3.0;4.0;-6.3;-6.05;13.2;722.264
824;5005.0;178.0;0.0;0.0;2.0;1.0;6.3;6.05;187.3;110.099
825;5005.0;178.0;0.0;0.0;2.0;2.0;-6.3;6.05;134.8;287.913
826;5006.0;178.0;0.0;0.0;6.0;1.0;6.3;6.05;187.3;113.775
827;5006.0;178.0;0.0;0.0;6.0;2.0;6.3;-6.05;134.8;303.987
828;5006.0;178.0;0.0;0.0;6.0;3.0;6.3;-6.05;96.9;466.149
829;5006.0;178.0;0.0;0.0;6.0;4.0;31.5;-6.05;13.2;84.039
830;5006.0;178.0;0.0;0.0;6.0;4.0;-6.3;6.05;13.2;726.563
831;5006.0;178.0;0.0;0.0;6.0;4.0;18.9;-6.05;13.2;791.541
832;5007.0;178.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;113.692
833;5007.0;178.0;0.0;0.0;4.0;2.0;-6.3;6.05;134.8;284.236
834;5007.0;178.0;0.0;0.0;4.0;3.0;-6.3;6.05;96.9;422.795
835;5007.0;178.0;0.0;0.0;4.0;4.0;6.3;6.05;13.2;737.754
836;5008.0;178.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;113.665
837;5008.0;178.0;0.0;0.0;3.0;2.0;-6.3;6.05;134.8;288.108
838;5008.0;178.0;0.0;0.0;3.0;3.0;-6.3;6.05;96.9;416.077
839;5009.0;178.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;114.402
840;5009.0;178.0;0.0;0.0;3.0;2.0;6.3;6.05;134.8;29.368
841;5009.0;178.0;0.0;0.0;3.0;3.0;6.3;6.05;96.9;418.617
842;5010.0;178.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;114.569
843;5010.0;178.0;0.0;0.0;4.0;2.0;6.3;6.05;134.8;292.634
844;5010.0;178.0;0.0;0.0;4.0;3.0;6.3;6.05;96.9;444.859
845;5010.0;178.0;0.0;0.0;4.0;4.0;6.3;18.15;13.2;765.231
846;5011.0;178.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;107.863
847;5011.0;178.0;0.0;0.0;3.0;2.0;6.3;6.05;134.8;29.006
848;5011.0;178.0;0.0;0.0;3.0;4.0;6.3;6.05;13.2;696.958
849;5012.0;178.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;115.316
850;5012.0;178.0;0.0;0.0;4.0;2.0;-6.3;6.05;134.8;28.932
851;5012.0;178.0;0.0;0.0;4.0;3.0;-6.3;6.05;96.9;417.545
852;5012.0;178.0;0.0;0.0;4.0;4.0;-6.3;6.05;13.2;702.705
853;5013.0;178.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;110.328
854;5013.0;178.0;0.0;0.0;3.0;3.0;-6.3;-6.05;96.9;426.249
855;5013.0;178.0;0.0;0.0;3.0;4.0;31.5;18.15;13.2;871.214
856;5014.0;178.0;0.0;0.0;2.0;1.0;6.3;6.05;187.3;113.883
857;5014.0;178.0;0.0;0.0;2.0;2.0;6.3;6.05;134.8;296.318
858;5015.0;178.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;113.203
859;5015.0;178.0;0.0;0.0;3.0;3.0;-6.3;6.05;96.9;4.233
860;5015.0;178.0;0.0;0.0;3.0;4.0;-6.3;6.05;13.2;754.054
861;5016.0;178.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;111.136
862;5016.0;178.0;0.0;0.0;3.0;2.0;6.3;6.05;134.8;295.597
863;5016.0;178.0;0.0;0.0;3.0;4.0;18.9;-6.05;13.2;770.365
864;5017.0;178.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;109.883
865;5017.0;178.0;0.0;0.0;4.0;4.0;-6.3;6.05;13.2;751.017
866;5017.0;178.0;0.0;0.0;4.0;3.0;6.3;6.05;96.9;409.087
867;5017.0;178.0;0.0;0.0;4.0;4.0;6.3;6.05;13.2;7.51
868;5018.0;178.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;115.647
869;5018.0;178.0;0.0;0.0;4.0;2.0;6.3;6.05;134.8;288.136
870;5018.0;178.0;0.0;0.0;4.0;3.0;6.3;6.05;96.9;435.732
871;5018.0;178.0;0.0;0.0;4.0;4.0;-6.3;6.05;13.2;723.063
872;5019.0;178.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;113.811
873;5019.0;178.0;0.0;0.0;3.0;3.0;6.3;6.05;96.9;437.904
874;5019.0;178.0;0.0;0.0;3.0;4.0;6.3;6.05;13.2;731.003
875;5020.0;178.0;0.0;0.0;2.0;1.0;6.3;6.05;187.3;108.012
876;5020.0;178.0;0.0;0.0;2.0;2.0;6.3;-6.05;134.8;307.782
877;5021.0;178.0;0.0;0.0;2.0;1.0;6.3;6.05;187.3;110.894
878;5021.0;178.0;0.0;0.0;2.0;4.0;-6.3;-6.05;13.2;732.236
879;5022.0;178.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;108.506
880;5022.0;178.0;0.0;0.0;4.0;2.0;6.3;6.05;134.8;310.613
881;5022.0;178.0;0.0;0.0;4.0;3.0;6.3;6.05;96.9;448.915
882;5022.0;178.0;0.0;0.0;4.0;4.0;18.9;6.05;13.2;769.105
883;5023.0;178.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;112.525
884;5023.0;178.0;0.0;0.0;4.0;2.0;6.3;6.05;134.8;293.245
885;5023.0;178.0;0.0;0.0;4.0;3.0;6.3;6.05;96.9;430.961
886;5023.0;178.0;0.0;0.0;4.0;4.0;18.9;42.35;13.2;9.91
887;5024.0;178.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;109.633
888;5024.0;178.0;0.0;0.0;3.0;3.0;6.3;-6.05;96.9;421.058
889;5024.0;178.0;0.0;0.0;3.0;4.0;6.3;-6.05;13.2;721.835
890;5025.0;178.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;113.574
891;5025.0;178.0;0.0;0.0;4.0;2.0;6.3;6.05;134.8;297.906
892;5025.0;178.0;0.0;0.0;4.0;3.0;6.3;6.05;96.9;448.921
893;5025.0;178.0;0.0;0.0;4.0;4.0;6.3;18.15;13.2;776.718
894;5026.0;178.0;0.0;0.0;2.0;1.0;6.3;6.05;187.3;11.278
895;5026.0;178.0;0.0;0.0;2.0;4.0;-6.3;18.15;13.2;783.117
896;5027.0;178.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;106.904
897;5027.0;178.0;0.0;0.0;4.0;2.0;6.3;6.05;134.8;292.301
898;5027.0;178.0;0.0;0.0;4.0;3.0;6.3;6.05;96.9;428.106
899;5027.0;178.0;0.0;0.0;4.0;4.0;6.3;6.05;13.2;746.553
900;5028.0;178.0;0.0;0.0;2.0;1.0;6.3;6.05;187.3;11.196
901;5028.0;178.0;0.0;0.0;2.0;4.0;6.3;-6.05;13.2;733.119
902;5029.0;178.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;111.271
903;5029.0;178.0;0.0;0.0;4.0;2.0;6.3;-6.05;134.8;3.002
904;5029.0;178.0;0.0;0.0;4.0;3.0;6.3;-6.05;96.9;436.534
905;5029.0;178.0;0.0;0.0;4.0;4.0;6.3;-18.15;13.2;778.514
906;5030.0;178.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;110.481
907;5030.0;178.0;0.0;0.0;3.0;3.0;-6.3;6.05;96.9;436.019
908;5030.0;178.0;0.0;0.0;3.0;4.0;-6.3;6.05;13.2;758.789
909;5031.0;178.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;104.813
910;5031.0;178.0;0.0;0.0;3.0;2.0;6.3;6.05;134.8;294.567
911;5031.0;178.0;0.0;0.0;3.0;3.0;6.3;6.05;96.9;42.443
912;5032.0;178.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;112.746
913;5032.0;178.0;0.0;0.0;4.0;2.0;6.3;-6.05;134.8;312.241
914;5032.0;178.0;0.0;0.0;4.0;3.0;6.3;-6.05;96.9;492.414
915;5032.0;178.0;0.0;0.0;4.0;4.0;18.9;-30.25;13.2;898.322
